ISMN,annee_sortie,arrangeur,artiste,collection,compositeur,description,duree,edition,genre,instrumentation,niveau,partie_euro,ref_editeur,sous_titre,style,titre,url
,,,,,Fred Jewell,"Note: This is a reprint from a vintage publication of 1901. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Parts for Eb Horns are included; no F Horn parts are published for this work. Due to the era of this work, baritone saxophone and C Piccolo/C Flute parts were not published originally, but have been subsequently added by our editorial staff.",,Barnhouse,Marche,Concert Band,,False,BAR013024900AR,March,,The Carnival Queen,https://www.musicshopeurope.fr/the-carnival-queen-bar013024900ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7275
,,,,, Ripley,"Note: This is a reprint from a vintage publication of 1901. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Parts for Eb Horns are included; no F Horn parts are published for this work. Due to the era of this work, saxophone and C Piccolo/C Flute parts were not published originally, but have been subsequently added by our editorial staff.",,Barnhouse,,Concert Band,,False,BAR013024800AR,Serenade,,In Love's Dreamland,https://www.musicshopeurope.fr/in-love-s-dreamland-bar013024800ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7275
,,,,, Kiefer,"Note: This is a reprint from a vintage publication of 1901. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,Marche,Concert Band,,False,BAR013024700AR,March,,Vamos!,https://www.musicshopeurope.fr/vamos-bar013024700ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7275
,,,,,Fred Jewell,"Note: This is a reprint from a vintage publication of 1901. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Parts for Eb Horns are included; no F Horn parts are published for this work. Due to the era of this work, C Piccolo/C Flute and saxophone parts were not published originally, but have been subsequently added by our editorial staff.",00:04:35,Barnhouse,Valse,Concert Band,,False,BAR013024600AR,Valse Caprice,,The Crimson Petal,https://www.musicshopeurope.fr/the-crimson-petal-bar013024600ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7275
,,,,, English,"Note: This is a reprint from a vintage publication of 1900. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,Marche,Concert Band,,False,BAR013023000AR,March,,Clair's Triumph,https://www.musicshopeurope.fr/clair-s-triumph-bar013023000ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7250
,,,,, Kloepfer,"Note: This is a reprint from a vintage publication of 1900. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute and Oboe part were not published originally, they have been subsequently added by",,Barnhouse,Marche,Concert Band,,False,BAR013022900AR,Characteristic March,,Luke McGluke,https://www.musicshopeurope.fr/luke-mcgluke-bar013022900ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7250
,,,,,H. Bennett,"Note: This is a reprint from a vintage publication of 1900. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,Marche,Concert Band,,False,BAR013022800AR,March,,The Ensign,https://www.musicshopeurope.fr/the-ensign-bar013022800ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7250
,,,,, Alexander,A later edition (013-0869-00) is also published.,,Barnhouse,Marche,Concert Band,4.0,False,BAR013022700AR,March,,Memphis the Majestic,https://www.musicshopeurope.fr/memphis-the-majestic-bar013022700ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7250
,,,,, Hoskins,"Note: This is a reprint from a vintage publication of 1900. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone parts are not published, but were subsequently added by our editorial staff. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has",,Barnhouse,,Concert Band,,False,BAR013022600AR,Two-Step,,Monongahela,https://www.musicshopeurope.fr/monongahela-bar013022600ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7250
,,,,,Charles L. Barnhouse,"Note: This is a reprint from a vintage publication of 1900. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,Marche,Concert Band,,False,BAR013022500AR,Patriotic March,,United Nation,https://www.musicshopeurope.fr/united-nation-bar013022500ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7250
,,,,,Charles L. Barnhouse,"The P.E.O, or The Philanthropic Educational Organization, was founded in 1869. Note: This is a reprint from a vintage publication of 1900. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone parts are not published, but were subsequently added by our editorial staff. Parts for Eb Horns are included; no F Horn parts are published for",,Barnhouse,Marche,Concert Band,,False,BAR013022400AR,March,,The P.E.O.,https://www.musicshopeurope.fr/the-p-e-o-bar013022400ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7250
,,,,, Rockwell,"Note: This is a reprint from a vintage publication of 1900. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,Valse,Concert Band,,False,BAR013022300AR,Waltz,,Summer Dreams,https://www.musicshopeurope.fr/summer-dreams-bar013022300ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7250
,,,,,Charles L. Barnhouse,,,Barnhouse,,Concert Band,,False,BAR013022200AR,,,Flowers From Fairy Land,https://www.musicshopeurope.fr/flowers-from-fairy-land-bar013022200ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7250
,,,,, Hoskins,"Note: This is a reprint from a vintage publication of 1900. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,Marche,Concert Band,,False,BAR013022100AR,Quadrille-March,,Dance of the Imps,https://www.musicshopeurope.fr/dance-of-the-imps-bar013022100ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7250
,,,,,E. Brooks,"Note: This is a reprint from a vintage publication of 1899. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,Marche,Concert Band,,False,BAR013020600AR,March,,Our Senator,https://www.musicshopeurope.fr/our-senator-bar013020600ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7225
,,,,,A. Buglione,"Note: This is a reprint from a vintage publication of 1900. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,Marche,Concert Band,,False,BAR013020500AR,March,,Under One Flag,https://www.musicshopeurope.fr/under-one-flag-bar013020500ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7225
,,,,,J. S. Taylor,"Note: This is a reprint from a vintage publication of 1900. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,Marche,Concert Band,,False,BAR013020400AR,March,,Old Colonial,https://www.musicshopeurope.fr/old-colonial-bar013020400ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7225
,,,,, Alexander,"An exciting circus galop! Great fun to play, and well within reach of most bands Note: This is a reprint from a vintage publication of 1900. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute",,Barnhouse,,Concert Band,3.5,False,BAR013020300AR,Galop,,The Steeplechase,https://www.musicshopeurope.fr/the-steeplechase-bar013020300ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7225
,,,,, Alexander,"A later edition (013-0868-00) is also published. Note: This is a reprint from a vintage publication of 1899. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Parts for Eb Horns are included; no F Horn parts are published for this work. Due to the era of this work, C Piccolo/C Flute, saxophone, and double-reed parts were not originally published, but have been",,Barnhouse,Marche,Concert Band,4.0,False,BAR013020200AR,March,,Across the Atlantic,https://www.musicshopeurope.fr/across-the-atlantic-bar013020200ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7225
,,,,, LaRue,"Note: This is a reprint from a vintage publication of 1899. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, tenor and baritone saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently",,Barnhouse,,Concert Band,,False,BAR013020100AR,,,March of the Yankee Recruits,https://www.musicshopeurope.fr/march-of-the-yankee-recruits-bar013020100ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7225
,,,,,Charles L. Barnhouse,"Note: This is a reprint from a vintage publication of 1899. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,,Concert Band,,False,BAR013020000AR,,,Ben Buxton's Two Step,https://www.musicshopeurope.fr/ben-buxton-s-two-step-bar013020000ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7225
,,,,, Kloepfer,"Note: This is a reprint from a vintage publication of 1899. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,Marche,Concert Band,,False,BAR013019900AR,March,,The Colo. Midland Band,https://www.musicshopeurope.fr/the-colo-midland-band-bar013019900ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7225
,,Lee Orean Smith,,,C. F. Plessinger,"Note: This is a reprint from a vintage publication of 1899. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,Marche,Concert Band,,False,BAR013019800AR,March,,Chancellor Commander,https://www.musicshopeurope.fr/chancellor-commander-bar013019800ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7225
,,,,,Fred Jewell,"Note: This is a reprint from a vintage publication of 1899. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,,Concert Band,,False,BAR013019700AR,Galop,,Whirlwind,https://www.musicshopeurope.fr/whirlwind-bar013019700ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7225
,,,,, Kiefer,"Note: This is a reprint from a vintage publication of 1899. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Parts for Eb Horns are included; no F Horn parts are published for this work. Due to the era of this work, C Piccolo/C Flute, saxophone, and double-reed parts were not published originally, but have been subsequently added by our editorial staff.",,Barnhouse,,Concert Band,,False,BAR013019600AR,,,Tod Sloan's Galop,https://www.musicshopeurope.fr/tod-sloan-s-galop-bar013019600ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7225
,,,,,J. S. Taylor,"Note: This is a reprint from a vintage publication of 1898. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Parts for Eb Horns are included; no F Horn parts are published for this work. Due to the era of this work, saxophone and C Piccolo/C Flute parts were not published originally, but have been subsequently added by our editorial staff.",,Barnhouse,Marche,Concert Band,,False,BAR013018200AR,March,,Peace Jubilee,https://www.musicshopeurope.fr/peace-jubilee-bar013018200ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7200
,,,,, Alexander,"Dedicated to Carl Clair, bandmaster for the Barnum and Bailey Circus. A great circus march classic! A later edition (013-0866-00) is also published, as well as a concert band arrangement (012-3572-00). Note: This is a reprint from a vintage publication of 1898. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts",00:02:50,Barnhouse,Marche,Concert Band,4.0,False,BAR013018100AR,March,,Olympia Hippodrome,https://www.musicshopeurope.fr/olympia-hippodrome-bar013018100ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7200
,,,,, Kiefer,"Note: This is a reprint from a vintage publication of 1898. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,Valse,Concert Band,,False,BAR013018000AR,Waltz,,Sweet Dream,https://www.musicshopeurope.fr/sweet-dream-bar013018000ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7200
,,,,,A. Buglione,"Note: This is a reprint from a vintage publication of 1898. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,,Concert Band,,False,BAR013017900AR,,,Evening Serenade,https://www.musicshopeurope.fr/evening-serenade-bar013017900ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7200
,,,,, Toenniges,"Note: This is a reprint from a vintage publication of 1898. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,Marche,Concert Band,,False,BAR013017800AR,March,,The Adjutant,https://www.musicshopeurope.fr/the-adjutant-bar013017800ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7200
,,,,, Kiefer,"Note: This is a reprint from a vintage publication of 1898. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Parts for Eb Horns are included; no F Horn parts are published for this work. Due to the era of this work, C Piccolo/C Flute, saxophone, and double-reed parts were not originally published, but been subsequently added by our editorial staff.",,Barnhouse,Marche,Concert Band,,False,BAR013017700AR,March and Two-Step,,Young America,https://www.musicshopeurope.fr/young-america-bar013017700ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7200
,,,,, Toenniges,"Note: This is a reprint from a vintage publication of 1898. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,Marche,Concert Band,,False,BAR013017600AR,March,,Major Robertson's,https://www.musicshopeurope.fr/major-robertson-s-bar013017600ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7200
,,,,,Charles L. Barnhouse,"Note: This is a reprint from a vintage publication of 1898. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,Marche,Concert Band,,False,BAR013017500AR,March,,The Battle of Manila,https://www.musicshopeurope.fr/the-battle-of-manila-bar013017500ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7200
,,,,,J. S. Taylor,"Note: This is a reprint from a vintage publication of 1898. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,,Concert Band,,False,BAR013017400AR,,,March of the Citizen Soldier,https://www.musicshopeurope.fr/march-of-the-citizen-soldier-bar013017400ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7200
,,Charles L. Barnhouse,,, Morgan,"Note: This is a reprint from a vintage publication of 1898. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,,Concert Band,,False,BAR013017300AR,,,My Sweetheart Went Down With the Maine,https://www.musicshopeurope.fr/my-sweetheart-went-down-with-the-maine-bar013017300ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7200
,,,,,Charles L. Barnhouse,,,Barnhouse,,Concert Band,,False,BAR013017200AR,,,Royal Guests,https://www.musicshopeurope.fr/royal-guests-bar013017200ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7200
,,Charles L. Barnhouse,,,,"Note: This is a reprint from a vintage publication of 1898. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, tenor and baritone saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently",,Barnhouse,Marche,Concert Band,,False,BAR013017100AR,March,,The Warrior's,https://www.musicshopeurope.fr/the-warrior-s-bar013017100ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7200
,,,,,Charles L. Barnhouse,"Note: This is a reprint from a vintage publication of 189. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,,Concert Band,,False,BAR013015700AR,Grand Medley Overture,,Golden Nuggets,https://www.musicshopeurope.fr/golden-nuggets-bar013015700ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7175
,,,,, Platt,"Note: This is a reprint from a vintage publication of 1898. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,Marche,Concert Band,,False,BAR013015500AR,March,,The American Beauty,https://www.musicshopeurope.fr/the-american-beauty-bar013015500ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7175
,,,,,Louis-Philippe Laurendeau,"Note: This is a reprint from a vintage publication of 1897. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our editorial staff.",,Barnhouse,,Concert Band,,False,BAR013015400AR,,,A Trip By Rail,https://www.musicshopeurope.fr/a-trip-by-rail-bar013015400ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7175
,,,,, Platt,"Note: This is a reprint from a vintage publication of 1897. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,Marche,Concert Band,,False,BAR013015200AR,March,,City of Paris,https://www.musicshopeurope.fr/city-of-paris-bar013015200ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7175
,,,,, LaRue,"Note: This is a reprint from a vintage publication of 1897. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,,Concert Band,,False,BAR013015100AR,Military Schottische,,The Zouave,https://www.musicshopeurope.fr/the-zouave-bar013015100ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7175
,,,,, Alexander,"This exciting march dates from Alexander's time as a member of the band for G. W. Belford's Carnival of Novelties. A later edition (013-0864-00) is also published. Note: This is a reprint from a vintage publication of 1897. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns",,Barnhouse,Marche,Concert Band,3.5,False,BAR013015000AR,March,,International Vaudeville,https://www.musicshopeurope.fr/international-vaudeville-bar013015000ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7175
,,,,, Fulton,"Note: This is a reprint from a vintage publication of 1897. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,,Concert Band,,False,BAR013014900AR,Song and Dance,,My Marguerite,https://www.musicshopeurope.fr/my-marguerite-bar013014900ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7175
,,Charles L. Barnhouse,,,Michael William Balfe,"Note: This is a reprint from a vintage publication of 1897. No conductor score is published for this work. The Solo Cornet part serves as a conductor guide.  Due to the era of this work, saxophone and double-reed parts are not published. Parts for Eb Horns are included; no F Horn parts are published for this work. If a C Piccolo/C Flute part was not published originally, one has been subsequently added by our",,Barnhouse,,Concert Band,,False,BAR013014800AR,,,Arline - Grand Selection from Bohemian Girl,https://www.musicshopeurope.fr/arline-grand-selection-from-bohemian-girl-bar013014800ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7175
