ISMN,annee_sortie,arrangeur,artiste,collection,compositeur,description,duree,edition,genre,instrumentation,niveau,partie_euro,ref_editeur,sous_titre,style,titre,url
,2020,Michael Story,,,,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF0048205,,,Malaguena,https://www.musicshopeurope.fr/malaguena-alf0048205?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40375
,,,,,Markus Götz,,,Musikverlag Siegfried Rundel,,Orchestre d'Harmonie,,True,MVSR2546,,,Adventure,https://www.musicshopeurope.fr/adventure-mvsr2546
,2000,James Swearingen,,,,A beautiful setting of “Danny Boy” which will be a perfect change of pace on any concert program. Features a short trumpet or cornet solo and it’s an excellent tool for teaching your band the art of phrasing and legato style. Will be the hit of your next concert!,00:02:24,Barnhouse,,Concert Band,3.0,False,BAR012309400,,,The Legend of Danny Boy,https://www.musicshopeurope.fr/the-legend-of-danny-boy-bar012309400?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
,,,,,Alfred Reed,"Written for famed Japanese marimba soloist, Reiko Kono. This concerto-like work is accompanied by the full resources of the modern concert band. The movements are a romantic “Nocturne”, a gay, lilting “Scherzetto”, and a brilliant “Toccata” which is surprisingly set to a swing-boogie rhythmic background.",,Barnhouse,Pièce de concert,Concert Band,4.0,False,BAR012250700,,,Concertino for Marimba and Winds,https://www.musicshopeurope.fr/concertino-for-marimba-and-winds-bar012250700?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
,1992,Andy Clark,,,Wolfgang Amadeus Mozart,"An attractive and effective arrangement of a delightful Rondo which can be played by Baritone Horn, Tuba, or F Horn with band accompaniment. Solo parts are grade 3 1/2 or 4 and while the band parts are not difficult notewise. Just the right length for concert use. Show off your budding soloist and teach your band a valuable lesson in musical styles.",00:03:36,Barnhouse,,Concert Band,3.0,False,BAR012243900,,,Concert Rondo,https://www.musicshopeurope.fr/concert-rondo-bar012243900?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
,,Alfred Reed,,,Johann Sebastian Bach,"Number three in the extremely popular Barnhouse Bach series. “Thus Do You Fare, My Jesus” by J.S. Bach is very lush and beautifully scored and this arrangement by Alfred Reed is simply beautiful.",,Barnhouse,,Concert Band,3.0,False,BAR012194400,,,"Thus Do You Fare, My Jesus",https://www.musicshopeurope.fr/thus-do-you-fare-my-jesus-bar012194400?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
,1989,,,,James Swearingen,"In All Its Glory is yet another exceptional example why James Swearignen compositions are held in high regard the world over, not only for the quality of the writing, but also for his music’s ability to generate enthusiasm among the thousands of students year after year! “In All Its Glory” has been and continues to be one of the best selling concert band pieces in the Barnhouse catalog. A perfect piece for either",00:06:03,Barnhouse,,Concert Band,4.0,False,BAR012218400,,,In All Its Glory,https://www.musicshopeurope.fr/in-all-its-glory-bar012218400?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
,,,,,Neeck,"This expressive piece is an excellent vehicle for teaching legato phrasing and lyrical style. The simple and reflective themes are pleasingly developed, which lead to a full ensemble climax, and fade with a warm and gentle ending. Perfect for that delicate, change-of-pace moment in your concert.",,Barnhouse,,Youth Band,2.0,False,BAR011493300,,,Beside Still Waters,https://www.musicshopeurope.fr/beside-still-waters-bar011493300?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
,,Andy Clark,,,Jeff Steinberg,"Jeff Steinberg's ""Gospel John"" was a great hit for Maynard Ferguson in the 1970's and still sounds totally hip. This new Andy Clark arrangement makes it playable with mid-level concert bands where it is sure to be a favorite with students and audiences alike! Ranges are reasonable and all the sections of your band get a chance to shine. A timeless classic that really rocks!",,Barnhouse,,Concert Band,2.5,False,BAR011414300,,,Gospel John,https://www.musicshopeurope.fr/gospel-john-bar011414300?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
,,,,,James Swearingen,"Audiences young and old alike will delight in this cultural work designed to feature the percussion section. Highlighted by authentic Cuban rhythms, this piece utilizes timbales, bongos, congas, claves, maracas and guiro. An infectious dance‐like melody is punctuated in the winds as the perfect compliment to the entire presentation. Sit back, relax and enjoy the ""cool"" sounds of ""Mambo Cubano.""",00:02:00,Barnhouse,,Concert Band,2.5,False,BAR011385900,,,Mambo Cubano,https://www.musicshopeurope.fr/mambo-cubano-bar011385900?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
,2002,,,, Hilliard,"A unique Spanish March in the Paso Doble style that’s perfect for Middle School and Jr. High Bands. Includes optional parts for maracas, castanets and claves. Exceptional in every respect, this is a composition that your band will play for years to come. A REAL WINNER!",00:02:03,Barnhouse,,Concert Band,2.0,False,BAR011320700,,,Los Banditos,https://www.musicshopeurope.fr/los-banditos-bar011320700?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
,1985,,,,James Swearingen,"This work features several contrasting sections that are somewhat technically challenging, yet very playable. Additionally, the lovely middle theme is sure to enhance any band’s ability to handle the fundamentals of expressive playing.",00:03:55,Barnhouse,,Concert Band,2.0,False,BAR011183400,,,Park Street Celebration,https://www.musicshopeurope.fr/park-street-celebration-bar011183400?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
,,,,,,"You won't believe how many tunes Jerry Williams has worked into this fun medley, based around the popular Can-Can. Sousa, Wagner and William Tell all meet with many others in an arrangement that is sheer delight from start to finish. IRRESISTABLE!",,Barnhouse,,Concert Band,2.5,False,BAR011302300,,,Can-Can You Name These Tunes ?,https://www.musicshopeurope.fr/can-can-you-name-these-tunes-2-bar011302300?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
9790570293377,2011,,,Anglo Music Midway Series,Philip Sparke,"&#65279;&#65279;&#65279;Le 11 mars 2011, un violent séisme de magnitude 9.0 s’est produit près de la côte nord-est du Japon.&#8233;&#8233;J’écris cette note de programme tout juste une semaine après la terrible catastrophe, et le nombre de morts causé par le tremblement de terre et le tsunami provoqué par ce dernier, s’élève déj plus de 6000 personnes, tout en sachant que des milliers d’autres sont toujours portées",00:04:30,Anglo Music Press,,Orchestre d'Harmonie,3.0,True,AMP 337-010,"for the victims of the Japanese earthquake and tsunami, March 2011",,The Sun Will Rise Again,https://www.musicshopeurope.fr/the-sun-will-rise-again-amp%20337--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
9790570293162,2011,,Queen,Anglo Music Midway Series, Freddie Mercury,"Bohemian Rhapsody est souvent mentionné comme le titre le plus important dans l‘histoire du Rock. Écrite par Freddie Mercury, cette chanson défie toutes les normes jusque-l respectées. Elle se compose de six sections bien distinctes: introduction, ballade, solo de guitare, parties opéra et hard rock ainsi qu’un finale. L’arrangement pour orchestre d’harmonie de Philip Sparke reste conforme la version originale.",00:06:35,Anglo Music Press,Pop & rock,Orchestre d'Harmonie,4.0,True,AMP 316-010,,Pop,Bohemian Rhapsody,https://www.musicshopeurope.fr/bohemian-rhapsody-amp%20316--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
9790570291960,2007,,,Anglo Music Midway Series,Philip Sparke,"Philip Sparke a composé cette &#339;uvre l’occasion du 40e anniversaire de l’Orchestre d’Harmonie Izumiotsu City Band d’Osaka au Japon. La création a eu lieu le 19 novembre 2006 par la formation dédicataire sous la direction de Kazuyoshi Uemura.La composition débute avec un majestueux  Lento , basé sur une fanfare d’ouverture, exposée par les trompettes. S’ensuit un  Vivace  virevoltant, qui reprend le thème initial",00:05:09,Anglo Music Press,Ouverture,Orchestre d'Harmonie,4.0,True,AMP 196-010,,,Prelude to a Celebration,https://www.musicshopeurope.fr/prelude-to-a-celebration-amp%20196--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
9790570290246,2001,Philip Sparke,,Debut Series (Anglo),Marc-Antoine Charpentier,"Marc-Antoine Charpentier (1634-1704) est le compositeur français le plus important des contemporains de Lully. Sa musique religieuse est particulièrement attrayante : il a composé de nombreux motets, messes et oratorios. En 1702, il compose une &#339;uvre de circonstance, le  Te Deum , dont le  Prélude  solennel et brillant deviendra célèbre comme indicatif de l’Eurovision.",00:02:30,Anglo Music Press,,Orchestre d'Harmonie,1.0,True,AMP 024-010,,Classic,Te Deum Prelude,https://www.musicshopeurope.fr/te-deum-prelude-amp%20024--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
9790570290178,2001,,,Debut Series (Anglo),Philip Sparke,"Londres est l’une des capitales les plus grandes, les plus dynamiques et les plus animées, et elle accueille chaque année des millions de visiteurs venus du monde entier pour profiter de ses nombreuses attractions et découvrir son riche patrimoine historique. De la relève de la garde (Changing of the Guard) qui a lieu chaque jour Buckingham Palace, l’annuel salut au drapeau (Trooping the Colour), qui célèbre",00:02:30,Anglo Music Press,Pièce de concert,Orchestre d'Harmonie,1.0,True,AMP 017-010,,,A London Intrada,https://www.musicshopeurope.fr/a-london-intrada-amp%20017--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40400
9790035029619,2006,,,Michael Klostermann und seine Musikanten,Michael Klostermann,,00:03:00,Mitropa Music,Musique populaire,Orchestre d'Harmonie,3.0,True,1321-06-010 M,Bravourpolka - Solo für 2 Tenorhörner und Blasorchester,Polka,Fröhliche Tenoristen,https://www.musicshopeurope.fr/fr%c3%b6hliche-tenoristen-1321--06--010%20m
,,,,,Rossano Galante,Beyond the Horizon is a dynamic composition encompassing majestic brass fanfares and sweeping melodic lines. The piece is comprised of two themes that musically paint a picture of the Earth’s breathtakingly beautiful horizon. (5:35) This title is available in SmartMusic.,,Alfred Music Publications,,Orchestre d'Harmonie,4.0,"No, digital available",ALF0031729,,,Beyond the Horizon,https://www.musicshopeurope.fr/beyond-the-horizon-alf0031729
9790035067789,1992,Ron Sebregts,,De Haske Pop Collection,,"The 1991 pop hit by Bryan Adams makes a spectacular band feature with its rich harmonies and expansive melodies. Ideal for Valentine's Day concerts, graduation or a special dedication any time of the year!",00:04:07,De Haske Publications,Pop & rock,Concert Band/Harmonie/Fanfare,2.0,True,DHP 0920357-015,(I do it for you),,Everything I do,https://www.musicshopeurope.fr/everything-i-do-dhp%200920357--015?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
9790035067451,1991,Jacob de Haan,,Musica Sacra,,Der Mond ist aufgegangen  (La lune s’est levée) est un des poèmes les plus populaires de la littérature allemande. Son vrai nom est  Abendlied  (Chanson du soir). Il a été composé en 1779 par Matthias Claudius et mis en musique par Johann Abraham Peter Schulz. Jacob de Haan nous livre une jolie version de cette poignante mélodie. L’orchestre pourra être accompagné d’un choeur (ad lib. - textes en allemand et en,00:03:27,De Haske Publications,Musique pour célébration,Concert Band/Harmonie/Fanfare,2.0,True,DHP 0910313-015,,,Der Mond ist aufgegangen,https://www.musicshopeurope.fr/der-mond-ist-aufgegangen-dhp%200910313--015?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
9790035067277,1990,,,Inspiration Series,Jacob de Haan,"En général la musique de film est composée partir et en fonction des événements qui se produisent dans l’intrigue du scénario. L’inverse est plutôt rare mais Jacob de Haan parvient nous démontrer le contraire avec  La Storia . Sans jamais nous livrer des éléments de l'intrigue, il nous propose environ sept minutes de musique intense. Par conséquent, l’&#339;uvre fait appel l’imagination individuelle ; chacun d’entre",00:07:12,De Haske Publications,,Concert Band/Harmonie/Fanfare,3.0,True,DHP 0900239-015,,,La Storia,https://www.musicshopeurope.fr/la-storia-dhp%200900239--015?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
9790035045114,1990,,,On Parade!,Johan Evenepoel,,00:02:58,De Haske Publications,,Orchestre d'Harmonie,3.0,True,DHP 0900176-010,,,Wonky Tonky,https://www.musicshopeurope.fr/wonky-tonky-dhp%200900176--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
9790035044650,1988,,,Solo Spectrum,Kees Schoonenbeek,,00:08:04,De Haske Publications,Pièce de concert,Concert Band/Harmonie and Solo,3.0,True,DHP 0880099-010,,,Twilight Serenade,https://www.musicshopeurope.fr/twilight-serenade-dhp%200880099--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
,2006,,,YOUNG BAND,Timothy Johnson,"Bring American history to life on your concert band stage this year with Timothy Johnson’s delightful new  Suite Of Colonial Dances . Authentic colonial period melodies are now available for your Grade 21/2 band. The three contrasting songs are masterfully interpreted in this enjoyable and accessible arrangement. “Successful Campaign,” “Congress Minuet,” and the delightful hoe-down style “Miss Moore’s Rant”",00:04:02,Curnow Music Press,Pièce de concert,Concert Band,2.5,False,CMP 1000-06-040,,,Suite of Colonial Dances,https://www.musicshopeurope.fr/suite-of-colonial-dances-cmp%201000--06--040?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
9790035041819,2002,,,Spotlight on Entertainment,Carmine Pastore,A Grade 1 rock anthem! It’s a perfect way to keep your beginners motivated while you drill them on that new concept called “eighth notes.” Lots of repetition of simple eighth note figures will help your young band players enter the fascinating world of the divided beat with ease.This solid minor key rock-type piece will also help to keep your audience attentive by letting them hear a bit of a style they are so,00:02:00,Curnow Music Press,,Orchestre d'Harmonie,1.0,True,CMP 0607-02-010,,,No Stop Rock,https://www.musicshopeurope.fr/no-stop-rock-cmp%200607--02--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
9790035036914,1996,,,Sinfonia Series,Pyotr Ilyich Tchaikovsky,,00:02:42,Curnow Music Press,Marche,Orchestre d'Harmonie,4.0,True,CMP 0058-96-010,,,Entry March,https://www.musicshopeurope.fr/entry-march-cmp%200058--96--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
9790365215959,2009,,,,Oliver Waespi,"Caledonia  est l’'adaptation de trois chansons populaires écossaises en une suite rapsodique pour orchestre de cuivres, mise en œoeuvre par Oliver Waespi. La première chanson, assez amusante et intitulée  The Devil Came Fiddling Through the Town , raconte l’'histoire d'’un diable qui, au cours d'une balade en ville, enlève le percepteur des impôts, la grande joie des habitants. La seconde,  Ye banks and braes , est",00:09:01,Beriato Music Publishing,Pièce de concert,Orchestre d'Harmonie,3.5,True,BMP9031437,,,Caledonia,https://www.musicshopeurope.fr/caledonia-bmp9031437?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
9790365214167,2007,Hans Thijssen,,,"Buzz Cason,Mac Gayden",,00:03:15,Beriato Music Publishing,Pop & rock,Orchestre d'Harmonie,,True,BMP7101383,as performed by Love Affair,,Everlasting Love,https://www.musicshopeurope.fr/everlasting-love-bmp7101383?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
9790365211937,2006,,,,Oliver Waespi,"Écrite pour le Stadtharmonie Zurich Oerlikon-Seebach pour la conférence mondiale WASBE 2005 Singapour« Il Cantico » s’inspire du « Cantico di Frate Sole » (Cantique de Frère Soleil), écrit par St François d’Assise. Dans ce célèbre poème mystique, St François exprime Dieu sa gratitude pour la création de la nature, du soleil, de la terre et des ?tres vivants. L’œuvre « Il Cantico » se base sur des parties spécifiques",00:15:29,Beriato Music Publishing,Pièce de concert,Orchestre d'Harmonie,5.0,True,BMP6011306,,,Il Cantico,https://www.musicshopeurope.fr/il-cantico-bmp6011306?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
9790365202829,2001,Sven Van Calster,,,Elton John,"I'm Still Standing signifie en d'autres termes, ""Je suis toujours l "", symbole de pérennité. Cette chanson mondialement connue d'Elton John a été arrangée par un nouveau venu: Sven Van Calster. Le rythme entraînant et la mélodie réputée et dynamique permettent de jouer un tel morceau lors de n'importe quel concert, quel que soit le niveau de votre orchestre. Il fait toujours de l'effet !",00:03:10,Beriato Music Publishing,Pop & rock,Orchestre d'Harmonie,,True,BMP1041098,,,I'm Still Standing,https://www.musicshopeurope.fr/i-m-still-standing-bmp1041098?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
9790035171486,,,,,Stephan Jaeggi,,,Jacob Bichsel Musikverlag,,Orchestre d'Harmonie,,True,BIC 0031-010,,,Berner Stadtschützen-March,https://www.musicshopeurope.fr/berner-stadtsch%c3%bctzen-march-bic%200031--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
9790051661770,2005,Michael Brown,,,Leonard Bernstein,"From one of the landmark musicals of all time, here is an exceptional concert piece based on one of the show's best-known tunes. This arrangement is authentically adapted from the original Bernstein score yet playable enough to sound great with most bands.",00:03:00,Boosey and Hawkes,,Concert Band,3.0,False,BHL66177,,,America (From the West Side Story),https://www.musicshopeurope.fr/america-from-the-west-side-story-bhl66177?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40425
,,,,,Robert Sheldon,"With a rhythmic drive and tuneful melody, this concert overture engages the listener from the first measure. Colorful scoring and tasteful percussion bring the opening section to life. The plaintive lyrical section follows, featuring a short alto saxophone solo echoed in the brass. A return to the original theme brings the piece to a close with a rousing high-energy conclusion. A great transition to high school",,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF0031711,,,Celebration and Song,https://www.musicshopeurope.fr/celebration-and-song-alf0031711
,2000,,,,Robert W. Smith,,,Alfred Music Publications,,Orchestre d'Harmonie,,"No, digital available",ALF00BDM00030,,,The Great Locomotive Chase,https://www.musicshopeurope.fr/the-great-locomotive-chase-alf00bdm00030
,2000,James Swearingen,,,,A beautiful setting of “Danny Boy” which will be a perfect change of pace on any concert program. Features a short trumpet or cornet solo and it’s an excellent tool for teaching your band the art of phrasing and legato style. Will be the hit of your next concert!,00:02:24,Barnhouse,,Concert Band,3.0,False,BAR012309400,,,The Legend of Danny Boy,https://www.musicshopeurope.fr/the-legend-of-danny-boy-bar012309400
9790035228869,2014,,,De Haske Flexible Series,Dizzy Stratford,"Derrière le titre révélateur de  Clap Your Hands  (Battez des mains) se trouve une mélodie captivante animée d’un rythme contagieux. Ajoutez cette ligne mélodique des battements de mains et des tapements de pieds, et il en résulte une recetteparfaite. Pour que les mains (et les pieds) des musiciens restent libres de jouer, le public est invité battre et taper en même temps !",00:02:57,De Haske Publications,,Concert Band/Harmonie/Fanfare,1.0,True,DHP 1145537-015,,,Clap Your Hands and Stamp Your Feet,https://www.musicshopeurope.fr/clap-your-hands-and-stamp-your-feet-dhp%201145537--015?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40450
9790035227152,2013,,,Solo Spectrum,Satoshi Yagisawa,"Zelkova est l’arbre symbolique de Sendai City, ville d’origine de l’orchestre d’harmonie The Tohoku Fukushi University Wind Ensemble qui a commandé ce morceau. Il est dédié leur chef d’orchestre Taiken Matsuzaki dont il reflète lagénérosité. Satoshi Yagisawa est renommé pour son instrumentation variée, ses thèmes magnifiques et son style dynamique.",00:03:45,De Haske Publications,Œuvre solo et Orchestre,Concert Band/Harmonie and Trombone Solo,3.0,True,DHP 1135459-010,for Solo Trombone and Wind Ensemble,,Sanctuary in the Zelkova Forest,https://www.musicshopeurope.fr/sanctuary-in-the-zelkova-forest-dhp%201135459--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40450
9790035224113,2013,Peter Kleine Schaars,,Peter's Popular Collection,"James Horner,Lalo Schifrin","Peter Kleine Schaars a rassemblé dans cet arrangement les principaux thèmes de musique de film dans l’histoire du cinéma.  Movie Main Theme Miracles  est un medley flamboyant susceptible de figurer au répertoire de tous les orchestres d’harmonie. Charmez votre public avec les célèbres thèmes de  Braveheart, Mission: Impossible, Star Trek  et  Top Gun .",00:06:10,De Haske Publications,"TV, Film, Comédie musicale",Orchestre d'Harmonie,3.0,True,DHP 1135408-010,,,Movie Main Theme Miracles,https://www.musicshopeurope.fr/movie-main-theme-miracles-dhp%201135408--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40450
9790035224915,2013,,,Concert and Contest Collection CBHA,Jacob de Haan,"Odilia  est une joyeuse et allègre ode Baume-les-Dames, un village situé dans le département du Doubs, dans l’est de la France. Jacob de Haan s’est inspiré de la musique de danse médiévale pour la première partie de cette composition. Dans le mouvement lent qui suit, un thème lyrique en mineur s’amplifie pour atteindre un passage en apogée, lui-même suivi d’un motif tranquille où réapparaît le thème lyrique. Enfin,",00:07:05,De Haske Publications,Musique légère originale,Orchestre d'Harmonie,3.0,True,DHP 1135395-010,Pop Overture for Band,,Odilia,https://www.musicshopeurope.fr/odilia-dhp%201135395--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40450
9790035200568,2011,,,Concert and Contest Collection CBHA,Jacob de Haan,"Ce fascinant poème symphonique retrace l’histoire de la Lorraine telle qu’elle a été perçue par les habitants de Yutz (France). L’introduction illustre la période où la Lorraine faisait partie du Saint-Empire romain germanique. Puis se profile un rythme de marche faisant référence aux nombreuses guerres qui frappèrent la région. Une atmosphère plus chaleureuse se dessine, symbolisant l’unité des Lorrains, chamarrée",00:10:40,De Haske Publications,Pièce de concert,Orchestre d'Harmonie,3.0,True,DHP 1115059-010,Tone Poem for Band,,Lorraine,https://www.musicshopeurope.fr/lorraine-dhp%201115059--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40450
9790035060308,2010,Peter Kleine Schaars,,Peter's Popular Collection,Chuck Mangione,"Chuck Mangione compte parmi les plus grands buglistes de jazz. Peter Kleine Schaars a remarquablement arran gé l’une de ses plus célèbres compositions, Children of Sanchez, générique du fi lm éponyme, sorti en 1979. Dans cet arrangement, la fl te traversière et la trompette jouent les rôles principaux.",00:04:00,De Haske Publications,,Orchestre d'Harmonie,3.0,True,DHP 1115040-010,As performed by Chuck Mangione,,Children of Sanchez,https://www.musicshopeurope.fr/children-of-sanchez-dhp%201115040--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40450
9790035058558,2009,Toshio Mashima,,New Sounds for Concert Band,Anton Karas,"Tout le monde se souvient du  Troisième Homme  (1949) et de cette étrange et fascinante musique qui fut la révélation du film. Anton Karas (1906-1985), son compositeur et interprète, traversa le monde du spectacle comme un véritable météore. Sa bande originale jouée la cithare lui apporta la gloire et la richesse. Le thème du film se classa durant onze semaines en tête des meilleures ventes de disques aux États-Unis",00:04:30,De Haske Publications,,Orchestre d'Harmonie,4.0,True,DHP 1094726-010,,,The Third Man Theme,https://www.musicshopeurope.fr/the-third-man-theme-dhp%201094726--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40450
9790035069929,2008,,,Flexible 5 Series,Peter Kleine Schaars,"De nombreux chefs on ajouté une excellente routine leurs séances de répétition en effectuant un travail préliminaire sur le son. Certains utilisent un choral, d’autres choisissent une pièce solennelle du répertoire profane. Après avoir effectué ce travail préliminaire, la répétition suit son schéma habituel : l’étude des &#339;uvres au programme.Si vous souhaitez développer la structuration rythmique de votre",00:02:30,De Haske Publications,Éducatif,Concert Band/Harmonie/Fanfare,2.5,True,DHP 1084339-015,,,Rhythmic Warm-ups,https://www.musicshopeurope.fr/rhythmic-warm-ups-dhp%201084339--015?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d40450
